time,open,high,low,close,ECONOMICS:USINTR: close,EMA
1283731200,0.06068133666631105,0.065,0.06014,0.062335,NaN,0.037379343520687454
1284336000,0.061508168333155526,0.175,0.05761,0.0893275,NaN,0.04210190320062496
1284940800,0.07541783416657777,0.07541783416657777,0.06147,0.0622425,NaN,0.043932866546022686
1285545600,0.06883016708328889,0.06883016708328889,0.061,0.0617175,NaN,0.04554965140547517
1286150400,0.06527383354164444,0.1301,0.01,0.0744475,NaN,0.04817672855043197
1286755200,0.06986066677082223,0.119,0.065,0.09425,NaN,0.052365207773119975
1287360000,0.08205533338541111,0.19,0.08205533338541111,0.12550250000000002,NaN,0.05901405252101816
1287964800,0.10377891669270556,0.199,0.09009,0.14292,NaN,0.06664186592819832
1288569600,0.12334945834635277,0.5,0.12334945834635277,0.289375,NaN,0.08689033266199847
1289174400,0.20636222917317637,0.37,0.14,0.283735,NaN,0.10478530241999862
1289779200,0.2450486145865882,0.29,0.2116,0.2643475,NaN,0.11929095674545329
1290384000,0.2546980572932941,0.289,0.2546980572932941,0.2761975,NaN,0.13355518795041207
1290988800,0.26544777864664704,0.279,0.19,0.2345,NaN,0.14273198904582915
1291593600,0.2499738893233235,0.2499738893233235,0.1701,0.2157,NaN,0.1493654445871174
1292198400,0.23283694466166177,0.255,0.21,0.22877499999999998,NaN,0.15658449507919764
1292803200,0.2308059723308309,0.275,0.2308059723308309,0.255025,NaN,0.16553363189017967
1293408000,0.24291548616541545,0.301,0.24291548616541545,0.2757425,NaN,0.17555261990016333
1294012800,0.25932899308270774,0.323,0.25932899308270774,0.30624999999999997,NaN,0.18743419990923937
1294617600,0.2827894965413539,0.45,0.2827894965413539,0.36929999999999996,NaN,0.2039674544629449
1295222400,0.3260447482706769,0.4443,0.305,0.3946225,NaN,0.2212997313299499
1295827200,0.3603336241353384,0.48,0.3603336241353384,0.44582499999999997,NaN,0.24171111939086354
1296432000,0.4030793120676692,0.95,0.4030793120676692,0.6993275,NaN,0.2833126085371487
1297036800,0.5512034060338347,1.1,0.5512034060338347,0.96242,NaN,0.34504964412468064
1297641600,0.7568117030169174,1.085,0.7568117030169174,0.9387725,NaN,0.3990244492042551
1298246400,0.8477921015084586,1,0.8313,0.8881500000000001,NaN,0.44349040836750464
1298851200,0.8679710507542293,0.97,0.81,0.8924975,NaN,0.4843092348795497
1299456000,0.8802342753771146,0.9329,0.846,0.8853475,NaN,0.5207672589814089
1300060800,0.8827908876885573,0.9,0.70999,0.8108899999999999,NaN,0.5471420536194626
1300665600,0.8468404438442786,0.905,0.7405,0.8072375,NaN,0.5707870941995115
1301270400,0.8270389719221394,0.85,0.76,0.8022499999999999,NaN,0.5918291765450104
1301875200,0.8146444859610696,0.8146444859610696,0.5619,0.7187,NaN,0.6033628877681914
1302480000,0.7666722429805348,1.14,0.7103,0.92503,NaN,0.6326053525165376
1303084800,0.8458511214902674,1.95,0.8458511214902674,1.45757,NaN,0.7076021386513979
1303689600,1.1517105607451337,4.14996,1.1517105607451337,2.58379,NaN,0.8781646715012708
1304294400,1.867750280372567,3.937,1.867750280372567,3.482675,NaN,1.1149383377284279
1304899200,2.6752126401862837,8.9,2.6752126401862837,5.8617775000000005,NaN,1.5464691706622071
1305504000,4.268495070093142,8.5,4.268495070093142,6.9393,NaN,2.0367265187838246
1306108800,5.6038975350465705,9.33,5.6038975350465705,7.7849975,NaN,2.5592966079852952
1306713600,6.694447517523285,18.998,6.694447517523285,13.061575000000001,NaN,3.514049189077541
1307318400,9.878011258761642,31.9099,9.878011258761642,19.351574999999997,NaN,4.953824262797765
1307923200,14.61479312938082,24.5,13,18.389475,NaN,6.175247057088877
1309132800,16.50213406469041,18,15,16.222625,NaN,7.088645051898979
1309737600,16.362379532345205,16.5,11,14.460175,NaN,7.758784138089981
1310342400,15.411277266172602,15.411277266172602,13.021,14.070225,NaN,8.33255148917271
1310947200,14.740751133086302,14.740751133086302,12.51,13.5875025,NaN,8.810274308338828
1311552000,14.16412681654315,14.8999,12.82922,13.7647825,NaN,9.260684143944388
1312156800,13.964454658271576,13.964454658271576,5.742,10.1356,NaN,9.340221949040354
1312761600,12.050027329135787,12.1,7.055,9.462675,NaN,9.35135404458214
1313366400,10.756351164567894,11.89,10.661,11.1635875,NaN,9.516102540529218
1313971200,10.959969332283947,11.501,7.642,9.88109,NaN,9.549283218662925
1314576000,10.420529666141974,10.420529666141974,7.85,8.592115,NaN,9.462267926057205
1315180800,9.506322333070987,9.506322333070987,4.18,6.590932500000001,NaN,9.201237432779278
1315785600,8.048627416535494,8.048627416535494,4.44,5.54053,NaN,8.868445847981162
1316390400,6.794578708267747,6.795,4.9,5.556775,NaN,8.567384861801056
1316995200,6.175676854133874,6.175676854133874,4.625,5.0955,NaN,8.251758965273687
1317600000,5.635588427066937,5.635588427066937,3.7819,4.4879225,NaN,7.90959201388517
1318204800,5.061755463533468,5.061755463533468,3.4,3.8767525000000003,NaN,7.5429702398956096
1318809600,4.469253981766734,4.469253981766734,2.0401,3.1268024999999997,NaN,7.141500445359645
1319414400,3.798028240883367,3.82717,2.44034,3.1661275,NaN,6.780102904872405
1320019200,3.4820778704416835,3.4820778704416835,2.85,3.1086475,NaN,6.446334231702187
1320624000,3.2953626852208417,3.2953626852208417,2.80011,2.9915249999999998,NaN,6.132260665183806
1321228800,3.143443842610421,3.143443842610421,1.994,2.5463649999999998,NaN,5.806270150167097
1321833600,2.8449044213052104,2.8449044213052104,2.17,2.3524775,NaN,5.4922890001519065
1322438400,2.598690960652605,3.14,2.44,2.722,NaN,5.240444545592642
1323043200,2.6603454803263027,3.38,2.6603454803263027,3.059965,NaN,5.042219132356948
1323648000,2.8601552401631514,3.2901,2.8601552401631514,3.18178,NaN,4.87308830214268
1324252800,3.0209676200815756,4.5,3.0209676200815756,3.7768325,NaN,4.773428683766072
1324857600,3.3989000600407877,5.4999,3.3989000600407877,4.70064,NaN,4.76681153069643
1325462400,4.049770030020394,7.22,4.049770030020394,6.06176,NaN,4.884534118814936
1326067200,5.055765015010197,7.191,5.055765015010197,6.7715974999999995,NaN,5.056085335286306
1326672000,5.9136812575050985,7.18888,4.64,6.2850874999999995,NaN,5.167812804805733
1327276800,6.099384378752549,6.39397,5.05,5.7836175,NaN,5.223795049823393
1327881600,5.941500939376274,6.2,5.36694,5.6589374999999995,NaN,5.263353454384903
1328486400,5.800219219688136,6,5.3,5.61842,NaN,5.295632231259003
1329091200,5.709319609844068,5.72,3.878,4.8748425,NaN,5.257378619326366
1329696000,5.2920810549220345,5.2920810549220345,4.212,4.6732,NaN,5.204271472114878
1330300800,4.982640527461017,5,4.51,4.8130025,NaN,5.1687015655589805
1330905600,4.897821513730508,5.07,4.753,4.8882575,NaN,5.143206650508164
1331510400,4.893039506865254,5.45,4.8561,5.123609999999999,NaN,5.141425136825603
1332115200,5.0083247534326265,5.3099,4.3,4.8538025000000005,NaN,5.115277624386912
1332720000,4.9310636267163135,4.95,4.49,4.7042525,NaN,5.077911703988102
1333324800,4.817658063358157,5.08,4.62,4.8186475,NaN,5.054342230898275
1333929600,4.818152781679078,5.03,4.73001,4.8797075,NaN,5.038466346271159
1334534400,4.848930140839539,5.48,4.848930140839539,5.140600000000001,NaN,5.047751223882872
1335139200,4.994765070419771,5.21799,4.84634,5.043200000000001,NaN,5.047337476257156
1335744000,5.018982535209886,5.184,4.87003,5.004435,NaN,5.043437251142869
1336348800,5.011708767604943,5.125,4.801,4.97649,NaN,5.0373511374026085
1336953600,4.994099383802471,5.15,4.9,5.0227275,NaN,5.036021715820553
1337558400,5.008413441901236,5.165,5.008413441901236,5.1133675,NaN,5.0430531507459575
1338163200,5.060890470950618,5.279,5.015,5.157275,NaN,5.053436955223598
1338768000,5.109082735475309,5.66,5.109082735475309,5.3820725,NaN,5.0833129138396345
1339372800,5.245577617737654,6.599,5.245577617737654,5.915877500000001,NaN,5.159000603490576
1339977600,5.580727558868827,6.8,5.580727558868827,6.3450050000000005,NaN,5.266819184991433
1340582400,5.962866279434413,6.694,5.962866279434413,6.472619999999999,NaN,5.376437440901302
1341187200,6.217743139717206,6.87,6.217743139717206,6.66727,NaN,5.493785855364821
1341792000,6.442506569858603,7.9,6.442506569858603,7.263770000000001,NaN,5.65469350487711
1342396800,6.853138284929302,9.7,6.853138284929302,8.263467499999999,NaN,5.891854777161009
1343001600,7.558302892464651,9.2,7.558302892464651,8.5230925,NaN,6.131058206510008
1343606400,8.040697696232325,11.3,8.040697696232325,9.8950625,NaN,6.473240415009098
1344211200,8.967880098116161,12,8.967880098116161,11.2823125,NaN,6.910428786371907
1344816000,10.12509629905808,15.4,7.58,10.650975,NaN,7.250478442156279
1345420800,10.38803564952904,10.62611,7.81011,9.2615525,NaN,7.433303356505708
1346025600,9.82479407476452,12.14999,9.66,10.6510225,NaN,7.725823278641553
1346630400,10.237908287382261,11.29,10.08889,10.6522225,NaN,7.991859571492321
1347235200,10.44506539369113,11.99,10.44506539369113,11.415,NaN,8.30305415590211
1347840000,10.930032696845565,12.68666,10.930032696845565,12.0950925,NaN,8.647784914456464
1348444800,11.512562598422782,12.49,11.512562598422782,12.2480125,NaN,8.975078331324058
1349049600,11.880287549211392,13.0899,11.7,12.2349775,NaN,9.271432801203689
1349654400,12.057632524605696,12.35,10.621,11.6522275,NaN,9.487868682912445
1350259200,11.854930012302848,11.99,11.43,11.65682,NaN,9.68504607537495
1350864000,11.755875006151424,12,9.74,11.017765,NaN,9.806202341249955
1351468800,11.386820003075712,11.386820003075712,10.3209,10.774997500000001,NaN,9.89427462840905
1352073600,11.080908751537857,11.21603,10.61,10.873709999999999,NaN,9.983314207644591
1352678400,10.977309375768929,11.832,10.76666,11.2725475,NaN,10.100517234222355
1353283200,11.124928437884464,12.6,11.124928437884464,12.0799375,NaN,10.280464531111232
1353888000,11.602432968942232,12.68778,11.602432968942232,12.3899825,NaN,10.472238891919302
1354492800,11.996207734471117,13.59,11.996207734471117,12.950505,NaN,10.69753581083573
1355097600,12.473356367235558,13.90119,12.473356367235558,13.397302499999999,NaN,10.942969146214299
1355702400,12.935329433617778,13.72,12.74919,13.2703025,NaN,11.154544905649363
1356307200,13.102815966808889,13.67,13.102815966808889,13.4079525,NaN,11.359400141499421
1356912000,13.255384233404445,13.561,13.16123,13.391824999999999,NaN,11.544166037726747
1357516800,13.323604616702223,14.34999,13.323604616702223,13.845984999999999,NaN,11.753422307024316
1358121600,13.584794808351111,15.985,13.584794808351111,14.966694999999998,NaN,12.045538006385742
1358726400,14.275744904175554,19.18999,14.275744904175554,17.0235825,NaN,12.49808750580522
1359331200,15.649663702087777,21.43,15.649663702087777,19.3970525,NaN,13.12526614164111
1359936000,17.52335810104389,24.11,17.52335810104389,22.13369,NaN,13.944213765128282
1360540800,19.828524050521946,27.5969,19.828524050521946,25.0255625,NaN,14.951609104662074
1361145600,22.42704327526097,31.3,22.42704327526097,28.613165,NaN,16.193568731510975
1361750400,25.520104137630483,34.9,25.520104137630483,32.2099975,NaN,17.649607710464522
1362355200,28.86505081881524,49.099,28.86505081881524,40.72474749999999,NaN,19.747347691331385
1362960000,34.79489915940762,48.469,34.79489915940762,44.62975,NaN,22.009384264846712
1363564800,39.71232457970381,74.9,39.71232457970381,60.230022500000004,NaN,25.483987740769738
1364169600,49.971173539851904,95.7,49.971173539851904,82.4369475,NaN,30.661529537063398
1364774400,66.20406051992595,164.9,66.20406051992595,128.17177999999998,NaN,39.52609776096672
1365379200,97.18792025996297,266,54.25,143.522245,NaN,48.9802929645152
1365984000,120.35508262998148,136.4321,50.01,98.91052499999999,NaN,53.51940496774109
1366588800,109.63280381499074,166.43438,109.63280381499074,134.469705,NaN,60.8785231524919
1367193600,122.05125440749538,149.08,79,119.61500000000001,NaN,66.21820286590173
1367798400,120.8331272037477,124.9,97.52,113.294305,NaN,70.49784851445612
1368403200,117.06371610187384,125.5555,103.01847,116.47349249999999,NaN,74.67745251314193
1369008000,116.76860430093691,136,116.76860430093691,128.025,NaN,79.52722955740175
1369612800,122.39680215046846,135.47,115,126.6175,NaN,83.8081632340016
1370217600,124.50715107523423,124.50715107523423,88,108.7317625,NaN,86.073944985456
1370822400,116.61945678761711,116.61945678761711,95,102.0375,NaN,87.52517725950545
1371427200,109.32847839380855,115.005,98.9,105.50125,NaN,89.15936569045951
1372032000,107.41486419690428,109.98,92.25,101.835005,NaN,90.31169653678137
1372636800,104.62493459845214,104.62493459845214,65.42448,84.40336500000001,NaN,89.77457548798306
1373241600,94.51414979922608,104.17188,72.46,86.887935,NaN,89.51215362543914
1373846400,90.70104239961304,101.94,86.2,93.6194975,NaN,89.88554852312649
1374451200,92.16026994980652,100.5771,89.8,95.28428,NaN,90.37634229375135
1375056000,93.72227497490326,111.65202,93.72227497490326,103.5005275,NaN,91.56945003977395
1375660800,98.61140123745163,107.77,98.61140123745163,104.7124225,NaN,92.76426571797633
1376265600,101.66191186872581,115,101.66191186872581,109.22,NaN,94.26024156179666
1376870400,105.4409559343629,125,105.4409559343629,118.069255,NaN,96.42469732890605
1377475200,111.75510546718145,148.7,111.75510546718145,134.184285,NaN,99.85738711718732
1378080000,122.96969523359073,148.90893,121.25,135.62099750000002,NaN,103.10862442471574
1378684800,129.29534636679537,145.9,124,133.628805,NaN,105.88318629519613
1379289600,131.4620756833977,142.23,131,136.4075025,NaN,108.65812413199647
1379894400,133.93478909169886,145.81,132,139.148505,NaN,111.42997693817861
1380499200,136.54164704584943,145.81,109.7,134.301005,NaN,113.50916130743511
1381104000,135.42132602292472,147.65,135.12,141.827505,NaN,116.08355618857738
1381708800,138.62441551146236,195.83267,138.62441551146236,168.4206775,NaN,120.84147630779762
1382313600,153.52254650573119,233.4,153.52254650573119,200.45502749999997,NaN,128.0790718707251
1382918400,176.9887870028656,226.959,176.9887870028656,214.7222525,NaN,135.95572465520465
1383523200,195.85551975143278,395,195.85551975143278,294.50775250000004,NaN,150.36954536836785
1384128000,245.1816361257164,536.777,245.1816361257164,431.88427750000005,NaN,175.9617937439708
1384732800,338.53295681285823,900.97998,338.53295681285823,669.317495,NaN,220.81231203997345
1385337600,503.9252259064291,1242,503.9252259064291,950.096025,NaN,287.11083139997584
1385942400,727.0106254532145,1240,576,906.2500024999999,NaN,343.3962105908871
1386547200,816.6303139766072,1067.99999,787.75,896.6824975,NaN,393.694963946261
1387152000,856.6564057383036,925,455,731.25,NaN,424.3817854056918
1387756800,793.9532028691518,793.9532028691518,617.61,684.7275,NaN,448.049577641538
1388361600,739.340351434576,939.8,710.02,821.55,NaN,482.0041614923073
1388966400,780.445175717288,995,765,874.2375,NaN,517.6617377202793
1389571200,827.341337858644,850.25,765.03,819.605,NaN,545.1111252002539
1390176000,823.473168929322,844.99,767.23,815.1800000000001,NaN,569.66284109114
1390780800,819.326584464661,829,726.5,795.55,NaN,590.1980373555817
1391385600,807.4382922323305,829,620,738.7625,NaN,603.7038975959834
1391990400,773.1003961161653,773.1003961161653,450.13,622.495,NaN,605.4121796327122
1392595200,697.7976980580827,697.7976980580827,530,606.5,NaN,605.5110723933748
1393200000,652.1488490290413,652.1488490290413,400,545.3429525,NaN,600.0412433121589
1393804800,598.7459007645207,719.25,563,621.6875,NaN,602.0090848292353
1394409600,610.2167003822603,654,606,632.88,NaN,604.8155316629412
1395014400,621.5483501911301,632.5,550.09,593.1475,NaN,603.7548015117648
1395619200,607.3479250955651,607.3479250955651,436.2,512.0845750000001,NaN,595.4211445561498
1396224000,559.7162500477825,559.7162500477825,415.46,462.185,NaN,583.308767778318
1396828800,510.95062502389123,510.95062502389123,340,419.375,NaN,568.4056979802891
1397433600,465.1628125119456,547,406.4,467.987525,NaN,559.2767731638992
1398038400,466.5751687559728,515.646,427.55,468.635275,NaN,551.036636967181
1398643200,467.6052218779864,467.6052218779864,423.11,437.917825,NaN,540.7531086065283
1399248000,452.7615234389932,459.65,419.4,438.90199975,NaN,531.4939168922984
1399852800,445.8317615944966,453,431.8,442.4125,NaN,523.3956062657259
1400457600,444.1221307972483,586,444.1,512.9224999999999,NaN,522.4435056961144
1401062400,478.5223153986241,680,478.5223153986241,607.9925,NaN,530.2206869964676
1401667200,543.257407699312,685,543.257407699312,647.6675,NaN,540.8976699967887
1402272000,595.462453849656,672,522.15,611.685,NaN,547.3328818152625
1402876800,603.573726924828,619.6,582.1,599.6775,NaN,552.0914834684204
1403481600,601.625613462414,607.21,560.53,593.27,NaN,555.8349849712913
1404086400,597.447806731207,665,597.447806731207,625.57,NaN,562.174531792083
1404691200,611.5089033656036,642.79,608.43,629.6175000000001,NaN,568.3057107200755
1405296000,620.5632016828018,633.6,611.21,624.6025,NaN,573.423600654614
1405900800,622.5828508414008,624.95,589,607.375,NaN,576.5100915041945
1406505600,614.9789254207004,614.9789254207004,561.47,586.1,NaN,577.3819013674496
1407110400,600.5394627103502,600.5394627103502,574.01,587.125,NaN,578.2676376067724
1407715200,593.832231355175,593.832231355175,451,531.2675,NaN,573.9948978243385
1408320000,562.5498656775876,562.5498656775876,443,496.57,NaN,566.9562707493986
1408924800,529.5599328387938,529.5599328387938,471.65,495.9175,NaN,560.4982006812714
1409529600,512.738716419397,512.738716419397,468.82,480.94499999999994,NaN,553.2660915284285
1410134400,496.84185820969844,496.84185820969844,463,477.3425,NaN,546.3639468440259
1410739200,487.0921791048492,487.0921791048492,381.5,434.5325,NaN,536.1974516763872
1411344000,460.81233955242465,460.81233955242465,365,397.21,NaN,523.5622287967157
1411948800,429.01116977621234,429.01116977621234,275,342.38250000000005,NaN,507.0913443606506
1412553600,385.6968348881062,387.13,301,346.52,NaN,492.4939494187733
1413158400,366.1084174440531,414.42,366.1084174440531,387.1825,NaN,482.9201812897939
1413763200,376.64545872202655,394,337.65,368.185,NaN,472.489710263449
1414368000,372.4152293610133,372.4152293610133,315.54,337.97499999999997,NaN,460.2611002394991
1414972800,355.19511468050666,364.12,321,342.88250000000005,NaN,449.5903183995446
1415577600,349.03880734025336,475,349.03880734025336,396.395,NaN,444.75438036322237
1416182400,372.71690367012667,413.48,340,378.3825,NaN,438.7205730574749
1416787200,375.54970183506333,396.87,355.51,375.0675,NaN,432.9339300522499
1417392000,375.30860091753163,387.99,366.1,377.44500000000005,NaN,427.8894818656817
1417996800,376.37680045876584,378.34,335.7,360.995,NaN,421.8081653324379
1418601600,368.6859002293829,368.6859002293829,302.32,332.85249999999996,NaN,413.72128666585263
1419206400,350.76920011469144,350.76920011469144,310,321.48,NaN,405.3357151507751
1419811200,336.12460005734573,336.12460005734573,255.03,289.77,NaN,394.8297410461592
1420416000,312.9473000286729,312.9473000286729,263.75,274.59749999999997,NaN,383.8995373146902
1421020800,293.7724000143364,293.7724000143364,166.45,229.865,NaN,369.89639755880927
1421625600,261.8187000071682,261.8187000071682,203.7,232.2,NaN,357.37854323528114
1422230400,247.0093500035841,315,211.02,251.915,NaN,347.79094839571013
1422835200,249.46217500179205,249.46217500179205,210.12,227.3125,NaN,336.8383621779183
1423440000,238.38733750089602,268.54,214,235.63750000000002,NaN,327.6382837981076
1424044800,237.01241875044803,248.98,228.62,237.36,NaN,319.4311670891887
1424649600,237.18620937522402,266.91,232.61,249.605,NaN,313.08333371744425
1425254400,243.395604687612,294,243.395604687612,272.76,NaN,309.4175761067675
1425859200,258.077802343806,303.96,258.077802343806,285.36249999999995,NaN,307.2307510061523
1426464000,271.720151171903,295.2,246.98,274.4275,NaN,304.24863727832025
1427068800,273.0738255859515,273.0738255859515,235.7,254.635,NaN,299.73830661665477
1427673600,263.8544127929757,263.8544127929757,236.24,250.2225,NaN,295.2368696515043
1428278400,257.03845639648785,262.45,230.75,247.5825,NaN,290.9046542286403
1428883200,252.3104781982439,252.3104781982439,216.37,228.10999999999999,NaN,285.1960492987639
1429488000,240.21023909912196,240.21023909912196,213.92,223.72249999999997,NaN,279.6075448170581
1430092800,231.96636954956097,243.73,218.24,230.5675,NaN,275.1493589245983
1430697600,231.26693477478048,249.22,226.42,239.265,NaN,271.8871444769075
1431302400,235.26596738739022,245.49,232.1,238.635,NaN,268.8642222517341
1431907200,236.9504836936951,242.98,229,237.2975,NaN,265.9945202288492
1432512000,237.12399184684756,241.12,227,234.435,NaN,263.1254729353174
1433116800,235.77949592342378,235.77949592342378,219.71,225.56,NaN,259.7104299411977
1433721600,230.6697479617119,235.44,223.25,228.88,NaN,256.907663582907
1434326400,229.77487398085594,259.1,229.77487398085594,242.55,NaN,255.60242143900635
1434931200,236.16243699042798,252.06,236.16243699042798,246.005,NaN,254.72992858091487
1435536000,241.083718495214,275.88,241.083718495214,261.28000000000003,NaN,255.32538961901352
1436140800,251.181859247607,316.23,251.181859247607,290.45,NaN,258.51853601728504
1436745600,270.8159296238035,312,270.8159296238035,292.545,NaN,261.61185092480457
1437350400,281.68046481190174,294.57,273.5,284.03,NaN,263.64986447709504
1437955200,282.85523240595086,298.93,276.26,287.6575,NaN,265.83237679735913
1438560000,285.2563662029754,287.05,260.62,273.9225,NaN,266.56784254305376
1439164800,279.5894331014877,279.5894331014877,256.5,263.96000000000004,NaN,266.3307659482307
1439769600,271.77471655074385,271.77471655074385,162,228.2,NaN,262.8643326802097
1440374400,249.98735827537192,249.98735827537192,196.6,223.3975,NaN,259.27643880019065
1440979200,236.69242913768596,248.48,225.31,236.1875,NaN,257.1774443638097
1441584000,236.43996456884298,247.68,228.95,237.1475,NaN,255.35654033073607
1442188800,236.79373228442148,236.79373228442148,227.33,231.705,NaN,253.20640030066915
1442793600,234.24936614221076,237.7,224.25,231.8575,NaN,251.2655911824265
1443398400,233.05343307110536,241.5,233.05343307110536,236.935,NaN,249.96281016584228
1444003200,234.99421653555268,249.01,234.99421653555268,243.1775,NaN,249.34596378712936
1444608000,239.08585826777636,275.19,239.08585826777636,258.03,NaN,250.13542162466305
1445212800,248.55792913388817,295.99,248.55792913388817,277.105,NaN,252.5872014769664
1445817600,262.8314645669441,336,262.8314645669441,308.295,NaN,257.6515467972422
1446422400,285.5632322834721,504,285.5632322834721,383.7825,NaN,269.117997088402
1447027200,334.67286614173605,388.99,300.28,346.0775,NaN,276.1143155349109
1447632000,340.37518307086805,342.5,309.46,324.355,NaN,280.4998323044644
1448236800,332.36509153543403,376,315.55,347.525,NaN,286.5930293676949
1448841600,339.94504576771703,407.57,339.94504576771703,379.53499999999997,NaN,295.0422994251772
1449446400,359.7400228838585,475.04,359.7400228838585,420.9525,NaN,306.4886812956156
1450051200,390.34626144192924,469.99,390.34626144192924,443.20500000000004,NaN,318.91743754146876
1450656000,416.7756307209646,460.05,405.5,432.6225,NaN,329.2542614013352
1451260800,424.69906536048234,436.49,412.5,424.79999999999995,NaN,337.94023763757747
1451865600,424.74953268024115,465,424.74953268024115,442.00249999999994,NaN,347.4004433068886
1452470400,433.37601634012054,452.49,352.5,409.0875,NaN,353.00835755171687
1453075200,421.2317581700603,428,371.25,396.0325,NaN,356.91964322883354
1453680000,408.63212908503016,408.63212908503016,360.03,382.77,NaN,359.26967566257593
1454284800,395.70106454251504,395.70106454251504,363.23,373.6775,NaN,360.579477875069
1454889600,384.6892822712575,408.66,369.01,389.5575,NaN,363.21384352279
1455494400,387.12339113562876,451.6,387.12339113562876,423.90500000000003,NaN,368.73122138435457
1456099200,405.5141955678144,442.67,405.5141955678144,431.82500000000005,NaN,374.46701944032236
1456704000,418.6695977839072,445,389,418.0525,NaN,378.4293358548385
1457308800,418.3610488919536,423.6,401.51,410.1875,NaN,381.3164416862168
1457913600,414.2742744459768,420.6,403.01,411.71500000000003,NaN,384.07994698746984
1458518400,412.99463722298844,431,406,418.7925,NaN,387.2356336249726
1459123200,415.89356861149423,427.99,406.51,420.61,NaN,390.26966693179327
1459728000,418.25178430574715,425,412,419.8275,NaN,392.95674266526663
1460332800,419.03964215287357,435.67,418.8,426.075,NaN,395.9674933320606
1460937600,422.5573210764368,464.99,422.5573210764368,445.76,NaN,400.4940848473278
1461542400,434.1586605382184,471.99,434.1586605382184,455.35749999999996,NaN,405.4816680430253
1462147200,444.7580802691092,466,436,453.24749999999995,NaN,409.82401640275026
